"file","caption","category","png_time","StartTime","label","altcaption","loc"
"comp_lendat_flt1mkt2_page3.png","Length comp data, retained, commercial trawl (plot 3 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt1mkt2_page3.png","Length comp data, retained, commercial trawl (max=0.94) (plot 3 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_commercial trawl.png","Mean length for commercial trawl with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_commercial trawl",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt2mkt1.png","Length comp data, discard, commercial fixed-gear.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt2mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt2mkt1.png","Length comp data, discard, commercial fixed-gear (max=0.15)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt2mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_commercial fixed-gear.png","Mean length for commercial fixed-gear with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_commercial fixed-gear",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt2mkt2_page1.png","Length comp data, retained, commercial fixed-gear (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt2mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt2mkt2_page2.png","Length comp data, retained, commercial fixed-gear (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt2mkt2_page2.png","Length comp data, retained, commercial fixed-gear (max=0.94) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_commercial fixed-gear.png","Mean length for commercial fixed-gear with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_commercial fixed-gear",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt3mkt0_page1.png","Length comp data, whole catch, recreational Washington (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt3mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt3mkt0_page2.png","Length comp data, whole catch, recreational Washington (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt3mkt0_page2.png","Length comp data, whole catch, recreational Washington (max=0.94) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_recreational Washington.png","Mean length for recreational Washington with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_recreational Washington",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt4mkt0_page1.png","Length comp data, whole catch, recreational Oregon (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt4mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt4mkt0_page2.png","Length comp data, whole catch, recreational Oregon (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt4mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt4mkt0_page2.png","Length comp data, whole catch, recreational Oregon (max=0.19) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt4mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_recreational Oregon.png","Mean length for recreational Oregon with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_recreational Oregon",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt5mkt0_page1.png","Length comp data, whole catch, recreational California (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt5mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt5mkt0_page2.png","Length comp data, whole catch, recreational California (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt5mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt5mkt0_page2.png","Length comp data, whole catch, recreational California (max=0.89) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt5mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_recreational California.png","Mean length for recreational California with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_recreational California",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt6mkt0.png","Length comp data, whole catch, Triennial Survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt6mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt6mkt0.png","Length comp data, whole catch, Triennial Survey (max=0.22)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt6mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_Triennial Survey.png","Mean length for Triennial Survey with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_Triennial Survey",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt7mkt0.png","Length comp data, whole catch, WCGBT Survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt7mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt7mkt0.png","Length comp data, whole catch, WCGBT Survey (max=0.09)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt7mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_WCGBT Survey.png","Mean length for WCGBT Survey with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_WCGBT Survey",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_flt9mkt0.png","Length comp data, whole catch, Lam research samples.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_flt9mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_bubflt9mkt0.png","Length comp data, whole catch, Lam research samples (max=0.07)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_bubflt9mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_lendat_data_weighting_TA1.8_Lam research samples.png","Mean length for Lam research samples with 95% confidence intervals based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_lendat_data_weighting_TA1.8_Lam research samples",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt1mkt1.png","Sex ratios for length comps, discard, commercial trawl.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt1mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt1mkt2_page1.png","Sex ratios for length comps, retained, commercial trawl (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt1mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt1mkt2_page2.png","Sex ratios for length comps, retained, commercial trawl (plot 2 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt1mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt1mkt2_page3.png","Sex ratios for length comps, retained, commercial trawl (plot 3 of 3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt2mkt1.png","Sex ratios for length comps, discard, commercial fixed-gear.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt2mkt1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt2mkt2_page1.png","Sex ratios for length comps, retained, commercial fixed-gear (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt2mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt2mkt2_page2.png","Sex ratios for length comps, retained, commercial fixed-gear (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt3mkt0_page1.png","Sex ratios for length comps, whole catch, recreational Washington (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt3mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt3mkt0_page2.png","Sex ratios for length comps, whole catch, recreational Washington (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt4mkt0_page1.png","Sex ratios for length comps, whole catch, recreational Oregon (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt4mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt4mkt0_page2.png","Sex ratios for length comps, whole catch, recreational Oregon (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt4mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt5mkt0_page1.png","Sex ratios for length comps, whole catch, recreational California (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt5mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt5mkt0_page2.png","Sex ratios for length comps, whole catch, recreational California (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt5mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt6mkt0.png","Sex ratios for length comps, whole catch, Triennial Survey.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt6mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt7mkt0.png","Sex ratios for length comps, whole catch, WCGBT Survey.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt7mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"sexratio_data_len_flt9mkt0.png","Sex ratios for length comps, whole catch, Lam research samples.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","sexratio_data_len_flt9mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt1mkt2_page1.png","Ghost age comp data, retained, commercial trawl (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt1mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt1mkt2_page2.png","Ghost age comp data, retained, commercial trawl (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt1mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_bubflt1mkt2_page2.png","Ghost age comp data, retained, commercial trawl (max=0.98) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_bubflt1mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt2mkt2_page1.png","Ghost age comp data, retained, commercial fixed-gear (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt2mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt2mkt2_page2.png","Ghost age comp data, retained, commercial fixed-gear (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_bubflt2mkt2_page2.png","Ghost age comp data, retained, commercial fixed-gear (max=0.98) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_bubflt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt3mkt0_page1.png","Ghost age comp data, whole catch, recreational Washington (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt3mkt0_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt3mkt0_page2.png","Ghost age comp data, whole catch, recreational Washington (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_bubflt3mkt0_page2.png","Ghost age comp data, whole catch, recreational Washington (max=0.98) (plot 2 of 2)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_bubflt3mkt0_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt4mkt0.png","Ghost age comp data, whole catch, recreational Oregon.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt4mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_bubflt4mkt0.png","Ghost age comp data, whole catch, recreational Oregon (max=0.98)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_bubflt4mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt6mkt0.png","Ghost age comp data, whole catch, Triennial Survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt6mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_bubflt6mkt0.png","Ghost age comp data, whole catch, Triennial Survey (max=0.3)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_bubflt6mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_flt7mkt0.png","Ghost age comp data, whole catch, WCGBT Survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_flt7mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_gstagedat_bubflt7mkt0.png","Ghost age comp data, whole catch, WCGBT Survey (max=0.46)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_gstagedat_bubflt7mkt0",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt1mkt2_page1.png","Conditional age-at-length data, retained, commercial trawl (max=0.98) (plot 1 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt1mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt1mkt2_page2.png","Conditional age-at-length data, retained, commercial trawl (max=0.98) (plot 2 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt1mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt1mkt2_page3.png","Conditional age-at-length data, retained, commercial trawl (max=0.98) (plot 3 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt1mkt2_page4.png","Conditional age-at-length data, retained, commercial trawl (max=0.98) (plot 4 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt1mkt2_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt1mkt2_page5.png","Conditional age-at-length data, retained, commercial trawl (max=0.98) (plot 5 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt1mkt2_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt1mkt2_page6.png","Conditional age-at-length data, retained, commercial trawl (max=0.98) (plot 6 of 6)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt1mkt2_page6",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_data_weighting_TA1.8_condAgecommercial trawl.png","Mean age from conditional data (aggregated across length bins) for commercial trawl with 95% confidence intervals  based on current samples sizes.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_data_weighting_TA1.8_condAgecommercial trawl",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page1.png","Conditional AAL plot, retained, commercial trawl (plot 1 of 11)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page2.png","Conditional AAL plot, retained, commercial trawl (plot 2 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page3.png","Conditional AAL plot, retained, commercial trawl (plot 3 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page3",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page4.png","Conditional AAL plot, retained, commercial trawl (plot 4 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page4",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page5.png","Conditional AAL plot, retained, commercial trawl (plot 5 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page5",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page6.png","Conditional AAL plot, retained, commercial trawl (plot 6 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page6",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page7.png","Conditional AAL plot, retained, commercial trawl (plot 7 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page7",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page8.png","Conditional AAL plot, retained, commercial trawl (plot 8 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page8",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page9.png","Conditional AAL plot, retained, commercial trawl (plot 9 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page9",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page10.png","Conditional AAL plot, retained, commercial trawl (plot 10 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page10",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_Andre_plotsflt1mkt2_page11.png","Conditional AAL plot, retained, commercial trawl (plot 11 of 11)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_Andre_plotsflt1mkt2_page11",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt2mkt2_page1.png","Conditional age-at-length data, retained, commercial fixed-gear (max=0.98) (plot 1 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt2mkt2_page1",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
"comp_condAALdat_bubflt2mkt2_page2.png","Conditional age-at-length data, retained, commercial fixed-gear (max=0.98) (plot 2 of 5)","CompDat",2021-07-28 15:58:33,"StartTime: Tue Jul 13 16:33:20 2021","comp_condAALdat_bubflt2mkt2_page2",NA,"models/2021.n.023.001_fixWAreccatchhistory/plots"
